city,state,country,greenspacearea_km2,adjusted_obesity_rate,adjusted_smoking_rate,adjusted_exercising_rate,adjusted_chronic_rate,adjusted_life_expectancy,population_city,population_state
New York,New York,United States,9.58,29.080926846855096,11.110653114246963,48.98348807759314,15.168456860319766,75.06936930234689,18908608.0,19571216
Chicago,Illinois,United States,0.29,22.616110295641587,8.667251849826718,33.85645253838561,10.563213191976311,52.003511098960296,8497759.0,12549689
Miami,Florida,United States,35.57,8.49740879616161,3.226864099808206,14.601560051632132,4.436938137236283,20.840163977928,6080145.0,22610726
Houston,Texas,United States,52.57,6.948084356509481,2.3486482331863034,9.668601893283615,3.2489633892410534,14.972632486562684,5970127.0,30503301
Dallas,Texas,United States,79.91,6.7860880368324725,2.293888913858864,9.443176028718991,3.1732129975047623,14.623541825850259,5830932.0,30503301
Philadelphia,Pennsylvania,United States,53.54,14.645474835328097,6.840401420093363,22.27515334235531,8.112014504597898,33.67582237584425,5683533.0,12961683
Atlanta,Georgia,United States,147.34,17.378064936010475,6.011871112998218,23.0611618475166,8.172387294231951,35.50761376114572,5180179.0,11029227
Washington,Washington,United States,73.15,3.2247460215019297,1.459761573519392,7.497866263985968,1.8180666870196063,9.992731498728201,678972.0,5116378
Phoenix,Arizona,United States,10.15,18.157405982013483,7.16451862543303,29.533130211708674,9.18808495475381,41.729219169506884,4064275.0,7431344
Seattle,Washington,United States,1.06,14.450021618148492,4.60395010546687,26.757611009000524,7.2022189768689655,36.10226221316595,3561397.0,7812880
San Francisco,California,United States,12.44,2.4266762877319765,0.8549500088450737,4.732450554011114,1.2521995079044008,6.8223283534101835,3364979.0,38965193
San Diego,California,United States,16.74,2.197046374183236,0.7740483667051258,4.284631363175847,1.1337072037600326,6.176749592899488,3046560.0,38965193
Tampa,Florida,United States,94.76,3.998680396197805,1.5184862264042298,6.871150174479139,2.0879185613058158,9.806890212193984,2861173.0,22610726
Brooklyn,New York,United States,11.03,4.208007688433871,1.6077105786375256,7.087906637993266,2.194874442139926,10.862531474794412,2736074.0,19571216
Denver,Colorado,United States,10.01,11.430913245349727,4.983878174972481,27.06840256498815,6.767100641247038,35.801620284435344,2687458.0,5877610
Queens,New York,United States,24.92,3.699538465060117,1.4134449285113404,6.2314485109152145,1.9296595980546125,9.549971386550535,2405464.0,19571216
Riverside,California,United States,18.42,1.6823397127790438,0.5927104326161043,3.2808617886224765,0.8681112396902538,4.729709512795176,2332836.0,38965193
Las Vegas,Nevada,United States,8.63,23.577152448706645,10.48655437270833,35.400918452834155,11.401488646837242,53.69960393541245,2248047.0,3194176
Baltimore,Maryland,United States,105.37,11.799613510967918,3.4830184460086024,18.37469935292293,5.579937714523985,27.295491495251085,2196524.0,6180253
St. Louis,Missouri,United States,79.94,12.518094831698878,6.121485934182419,15.510057057956578,6.052705193348909,25.827168182983126,2130881.0,6196156
Portland,Oregon,United States,1.07,15.297659021514361,6.33689435195417,28.119968686796625,8.6142157596877,39.01150585421785,2095808.0,4233358
San Antonio,Texas,United States,36.06,2.3956345577155735,0.8097919631714614,3.333643581722516,1.1202122157205217,5.162423765218066,2058444.0,30503301
Sacramento,California,United States,38.18,1.4118353731752336,0.49740819197276914,2.7533301939502772,0.7285271498591063,3.969216885439269,1957738.0,38965193
Austin,Texas,United States,72.78,2.218154930182802,0.7497988496392571,3.0866719310149415,1.0372217420009724,4.779967666450264,1905945.0,30503301
San Jose,California,United States,34.39,1.2774658988600416,0.4500680568937513,2.4912858098765223,0.6591905883797368,3.591452171172359,1771413.0,38965193
Pittsburgh,Pennsylvania,United States,0.63,4.507102927914531,2.105113942379242,6.855114632875992,2.4964492265394855,10.36363787017473,1749091.0,12961683
Indianapolis,Indiana,United States,5.96,9.503558159709447,4.260215726766303,11.747103719959156,4.764383268395451,18.906282811093064,1729849.0,6862199
Manhattan,New York,United States,12.22,2.6057305943585725,0.9955449114658997,4.389054522723575,1.3591352269577934,6.726420836600036,1694263.0,19571216
Cincinnati,Ohio,United States,159.12,5.471941445460203,2.542083033717732,7.008680906521204,2.9154963607045175,10.814624431578826,1692702.0,11785935
Kansas City,Missouri,United States,101.49,9.925482573389049,4.8536700496243155,12.297781979666103,4.799134431089211,20.478124759931802,1689556.0,6196156
Cleveland,Ohio,United States,0.51,5.431678581292024,2.5233782385529873,6.957110623807106,2.8940439685099233,10.73504979452203,1680247.0,11785935
Columbus,Ohio,United States,79.09,5.083517141406261,2.3616339475824364,6.511171561696209,2.708540629148218,10.04695120073206,1572546.0,11785935
Bronx,New York,United States,31.88,2.2649019560154056,0.8653279898397729,3.814967746510999,1.18136082091169,5.846607374830466,1472654.0,19571216
Virginia Beach,Virginia,United States,164.83,5.8279100537902995,2.036457206296042,8.245168201101048,2.996737840159217,12.84789261858316,1443020.0,8715698
Charlotte,North Carolina,United States,190.72,4.492259778537032,1.962893568920873,6.639586300242416,2.344933256831647,10.025248362072377,1427444.0,10835491
Milwaukee,Wisconsin,United States,0.92,8.233599815934989,3.2759680965258577,12.011883020594812,3.7127638427293053,16.969514740003945,1290940.0,5910955
Providence,Rhode Island,United States,80.95,26.16165875230862,10.447675410824548,42.38528479675975,14.18505523258292,66.42343228670566,1095962.0,1290271
Jacksonville,Florida,United States,128.83,1.8004825143606624,0.6837275370989857,3.0938671053729103,0.9401253635111053,4.415740343764282,1288298.0,22610726
Nashville,Tennessee,United States,123.24,6.428250615415248,3.1728126430841326,7.882456410162143,3.767715013662408,12.195498596854636,1177657.0,7126489
Salt Lake City,Utah,United States,7.68,10.68182512155715,2.3699226153937083,19.19980785514613,5.28939250392219,26.99650979274572,1173879.0,3417734
Raleigh,North Carolina,United States,210.73,3.660515541012401,1.5994628023778525,5.410263438915689,1.9107676431091125,8.169068406775475,1163152.0,10835491
Richmond,Virginia,United States,199.4,4.334414707806535,1.5145824121028517,6.132211717294473,2.228775744639156,9.55541424220986,1073223.0,8715698
Memphis,Tennessee,United States,110.91,5.665920792132002,2.7965470233659238,6.947671511174717,3.3208995902470346,10.74922762106277,1037998.0,7126489
Oklahoma City,Oklahoma,United States,81.42,9.855445130326329,3.9421780521305316,9.485865937939092,4.903083952337348,18.257212103929522,998806.0,4053824
Hartford,Connecticut,United States,13.99,8.245473927727046,2.775437302470215,14.469998363364128,4.311358916458586,21.12565869064707,974684.0,3617176
Louisville,Kentucky,United States,193.11,8.027944343033845,3.7477936455542613,7.85759008641774,4.7699191852508775,15.651297326604443,963812.0,4526154
New Orleans,Louisiana,United States,72.11,8.177894305087577,3.487331486708169,9.360731885374557,4.241900287925726,14.907832261892814,932759.0,4573749
Fort Worth,Texas,United States,40.23,1.0761306292718942,0.363762466232753,1.497488819324833,0.5032047449553083,2.3189857222338004,924663.0,30503301
Bridgeport,Connecticut,United States,145.92,7.683474788066714,2.586267657421149,13.483744971215115,4.017503157159066,19.685765470079424,908251.0,3617176
Tucson,Arizona,United States,3.15,3.9239502302679035,1.5483056631478775,6.382328687785144,1.985613369533156,9.017994053296416,878320.0,7431344
El Paso,Texas,United States,1.55,1.0070085529431716,0.3403972573329031,1.4013020426871177,0.4708828726438493,2.1700325154972573,865270.0,30503301
Omaha,Nebraska,United States,60.31,14.655168953976967,5.646184072920304,20.052256670739023,6.061344666517386,32.25797812249321,821345.0,1978379
McAllen,Texas,United States,19.74,0.9279522075332108,0.313673985645029,1.2912912409053694,0.4339156801422902,1.9996716584870602,797341.0,30503301
Birmingham,Alabama,United States,196.35,5.863764106969056,2.4802344264464415,7.027330874931584,3.444770036731169,11.206985186165403,782111.0,5108468
Albuquerque,New Mexico,United States,10.48,11.799039241457624,5.644602106252877,19.701482190211653,6.008769984075642,27.13050689779608,769986.0,2114371
Tulsa,Oklahoma,United States,86.69,7.220273993148197,2.888109597259279,6.94951371840514,3.592086311591228,13.375557572307034,731743.0,4053824
Fresno,California,United States,33.91,0.5230374606382676,0.18427298435298395,1.0200161154084364,0.26989477506245124,1.4704611882712861,725276.0,38965193
Charleston,South Carolina,United States,96.69,4.604203362578405,2.13108841353629,6.248561706356407,2.2626370810385303,9.839840329167563,706884.0,5373555
Dayton,Ohio,United States,112.31,2.162088328164036,1.0044347351313239,2.7692889872547233,1.151978820517846,4.273103703694276,668825.0,11785935
Cape Coral,Florida,United States,48.38,0.9145747022895241,0.34730684897070535,1.5715634915924415,0.4775469173347198,2.243023399602472,654405.0,22610726
Colorado Springs,Colorado,United States,3.66,2.7145132120028377,1.1835277604332373,6.42796728602272,1.60699182150568,8.501855379992888,638194.0,5877610
Baton Rouge,Louisiana,United States,114.64,5.573197632839057,2.376600486821643,6.379296043573882,2.890835679876618,10.159619624950997,635671.0,4573749
Ogden,Utah,United States,30.41,5.6683023898290505,1.2575976363286316,10.188363459531958,2.806812115863903,14.325677422526152,622918.0,3417734
Provo,Utah,United States,17.45,5.634633883151819,1.2501277747185708,10.127846754604073,2.790140250821158,14.240585955489806,619218.0,3417734
Knoxville,Tennessee,United States,262.74,3.3615077635003714,1.6591503614192065,4.1219516791508415,1.970241054185308,6.377359201705075,615829.0,7126489
Columbia,South Carolina,United States,206.47,3.93450425277121,1.8211133969969602,5.339684343046643,1.9335278042189947,8.408597660208185,604065.0,5373555
Albany,New York,United States,0.4,0.9084713693824645,0.347090390295626,1.530215894607673,0.4738538371862024,2.3451237674756644,590694.0,19571216
Bakersfield,California,United States,26.87,0.41249571636922217,0.14532767231513521,0.8044400447342838,0.21285366147166268,1.1596854659490587,571992.0,38965193
New Haven,Connecticut,United States,121.83,4.784534454502628,1.6104805516789893,8.39638889564677,2.5017173618314397,12.258415072974055,565572.0,3617176
Des Moines,Iowa,United States,45.48,6.4015612079061945,2.6530534417793055,8.301489801696537,2.7386358108689604,13.265267208896526,548926.0,3207004
Akron,Ohio,United States,75.08,1.751927572992724,0.8138876126501631,2.2439387286625965,0.9334417252428424,3.4624710300879817,541945.0,11785935
Palm Bay,Florida,United States,175.05,0.746787024883677,0.2835900094494976,1.2832447927589765,0.38993626299305917,1.8315188110280052,534348.0,22610726
Concord,California,United States,36.4,0.38306027381925195,0.13495717832066173,0.7470356941386123,0.19766455410601969,1.0769310189224521,531175.0,38965193
Mesa,Arizona,United States,17.27,2.248926708277803,0.887377707181904,3.657892838765101,1.1380111053935869,5.1684671036625405,503390.0,7431344
Harrisburg,Pennsylvania,United States,17.44,1.2841070561592967,0.5997625771282943,1.9530730075716247,0.7112569023636823,2.9526773027854487,498329.0,12961683
Staten Island,New York,United States,18.6,0.762445455611956,0.291299758788621,1.2842519800507033,0.3976874967809869,1.96817315285877,495747.0,19571216
Toledo,Ohio,United States,10.93,1.5946809650655633,0.7408360388887262,2.042530999874002,0.8496594118328329,3.1516923010350895,493302.0,11785935
Brookhaven,New York,United States,105.39,0.7492419581900276,0.2862552331955255,1.2620122020011428,0.39080062271041305,1.93408970602542,487162.0,19571216
Long Beach,California,United States,12.38,0.33338557568545857,0.11745612808847117,0.6501611938634565,0.1720317027558416,0.9372761736352749,462293.0,38965193
Port St. Lucie,Florida,United States,140.47,0.6457415476177104,0.24521830922191531,1.1096128492291668,0.33717517518013357,1.5837015803915364,462047.0,22610726
Little Rock,Arkansas,United States,219.91,5.600846684130165,2.9801296527858363,7.008546118109404,3.3545178001207403,11.051938109326368,459409.0,3067732
Reno,Nevada,United States,8.63,4.800304366446934,2.135060748061472,7.207621183053157,2.321341216013144,10.933230542086598,457702.0,3194176
Spokane,Washington,United States,0.95,1.8510641786383508,0.5897712367270456,3.4276803560274827,0.9226124297314179,4.62474078700812,456219.0,7812880
Madison,Wisconsin,United States,60.77,2.8806310317029995,1.1461396677863391,4.202512115216577,1.2989582901578511,5.937003479133237,451652.0,5910955
Boise,Idaho,United States,22.55,7.600328595437737,2.8386769452839737,13.094542037922846,3.7543791856981583,17.947763912118027,449776.0,1964726
Bonita Springs,Florida,United States,108.42,0.6282440112714648,0.238573675166379,1.079545880127865,0.32803880335377117,1.5407883187828646,449527.0,22610726
Denton,Texas,United States,59.06,0.5103207026675572,0.17250277273269538,0.7101364144162626,0.23862883561356196,1.099705176170933,438492.0,30503301
Oakland,California,United States,77.98,0.3157403198285198,0.11123947211040378,0.6157498052171845,0.16292649955564187,0.8876685148203937,437825.0,38965193
Springfield,Massachusetts,United States,85.7,1.7006393150854566,0.6690014952725877,3.3387551259398305,1.0003760676973275,4.9393568342555545,437752.0,7001399
Augusta,Georgia,United States,97.13,1.466876055774353,0.5074598247003167,1.9465841713113712,0.689828199201993,2.9971845896362455,437257.0,11029227
Kissimmee,Florida,United States,171.84,0.6032149874356091,0.22906898257048447,1.036537146131442,0.3149698510344161,1.4794038457677121,431618.0,22610726
Chattanooga,Tennessee,United States,222.8,2.220788680091978,1.0961219192227758,2.7231778930690838,1.3016447790770462,4.2132186270125445,406849.0,7126489
Lancaster,Pennsylvania,United States,105.6,1.0371105665830587,0.4843989472663388,1.5774017000724365,0.5744474695145685,2.384733278849668,402476.0,12961683
Greenville,South Carolina,United States,181.12,2.614750384056737,1.2102558920491182,3.548589806934143,1.2849630458793107,5.588095106498398,401443.0,5373555
Durham,North Carolina,United States,237.69,1.2576177304747889,0.5495162517323858,1.8587663816988083,0.6564690792507696,2.8065897152237955,399616.0,10835491
Pensacola,Florida,United States,76.21,0.5573678085347635,0.21165866146889753,0.9577554431467613,0.2910306595197341,1.3669621886532966,398813.0,22610726
Fayetteville,Arkansas,United States,243.16,4.8113427118144605,2.5600459883718654,6.020610666120769,2.881659806006522,9.494039896575059,394650.0,3067732
Arlington,Texas,United States,70.54,0.45792255402128446,0.15479072248606798,0.6372218075676466,0.2141271661057274,0.9867908558486834,393469.0,30503301
Aurora,Colorado,United States,6.2,1.647561678981763,0.7183368920360487,3.9014260558288147,0.9753565139572037,5.1601631785708815,387349.0,5877610
Indio,California,United States,29.21,0.2665783639259788,0.09391906771769358,0.5198752435282432,0.1375582304956118,0.7494551868381609,369654.0,38965193
Victorville,California,United States,3.1,0.26251176274168586,0.09248635057447296,0.5119446476243553,0.13545980639695535,0.7380223934730671,364015.0,38965193
Trenton,New Jersey,United States,105.64,1.1343869623858593,0.41711135730339155,1.9913895869283007,0.5223637558752754,3.021133662711481,362179.0,9290841
Modesto,California,United States,116.42,0.2554213525902464,0.08998830571684838,0.4981170861902314,0.1318010538277072,0.7180885001647497,354183.0,38965193
Huntsville,Alabama,United States,207.74,2.620190749946951,1.108279116165551,3.140124162469061,1.539276550229932,5.007779710081379,349482.0,5108468
Honolulu,Hawaii,United States,48.53,6.290243377291939,2.5500986664697054,13.454806297373493,3.132978361662781,19.599329750867167,348547.0,1435138
Greensboro,North Carolina,United States,233.91,1.0924408501654426,0.4773421896617329,1.6146339838222374,0.5702477165086474,2.4379691700173067,347130.0,10835491
Corpus Christi,Texas,United States,6.05,0.392471129600039,0.13266629732959065,0.5461429240068149,0.18352171130593375,0.8457476454761403,337230.0,30503301
Fort Collins,Colorado,United States,22.77,1.4265917609368435,0.6219940077684637,3.3781692898984454,0.8445423224746114,4.468085395254193,335398.0,5877610
Jackson,Mississippi,United States,189.22,4.503622660892815,2.0636853205610115,4.537827389962887,2.4855436457585665,8.197733400460592,335171.0,2939690
Myrtle Beach,South Carolina,United States,113.95,2.163620731526894,1.0014473100210195,2.936342421357928,1.0632650452075023,4.623966591948905,332181.0,5373555
Fayetteville,North Carolina,United States,243.16,1.0347677276461216,0.45214191032044604,1.529392770479898,0.540142684812345,2.3092617030460363,328804.0,10835491
Antioch,California,United States,46.43,0.23597392678126863,0.0831367215350377,0.46019114546667333,0.12176590527859057,0.6634142425523211,327216.0,38965193
Lexington,Kentucky,United States,233.11,2.6760258709712486,1.249285287243872,2.6192401760965267,1.5899994564922004,5.217185716615033,321276.0,4526154
Mobile,Alabama,United States,129.82,2.4055639577266605,1.0174970265057939,2.882908241766416,1.4131903145913804,4.597579156803958,320855.0,5108468
Henderson,Nevada,United States,6.08,3.3357931748281873,1.4836811434310446,5.008668558025606,1.6131298337975115,7.597642365354946,318063.0,3194176
Savannah,Georgia,United States,153.95,1.0602601614782252,0.366792704511386,1.4069938899616448,0.4986088326951653,2.1663694110203733,316050.0,11029227
Poughkeepsie,New York,United States,66.25,0.4831680310513154,0.18459908163090122,0.8138411685814515,0.2520178766613173,1.2472477080626978,314159.0,19571216
Santa Ana,California,United States,21.78,0.2245529721872544,0.07911296884889034,0.4379182518100192,0.11587253013221312,0.6313055089961956,311379.0,38965193
Ann Arbor,Michigan,United States,0.1,1.0620341047223938,0.4925375558132841,1.5945903369455072,0.591045066975941,2.3395533901130996,308983.0,10037261
Newark,New Jersey,United States,20.86,0.9626717861171018,0.35397210004993085,1.6899476405046894,0.44329216267935273,2.563816612511182,307355.0,9290841
Irvine,California,United States,48.31,0.21961160823712592,0.07737206126503725,0.4282817128610142,0.11332271599424647,0.6174134181755497,304527.0,38965193
Santa Rosa,California,United States,84.64,0.21359211540412493,0.07525131467974508,0.4165426307525283,0.11021657200568723,0.6004902888585718,296180.0,38965193
Canton,Ohio,United States,70.22,0.9505559550430237,0.44159686100423934,1.2175099896614057,0.5064641965189863,1.8786578324078655,294047.0,11785935
Asheville,North Carolina,United States,274.44,0.9252781715198694,0.4043004327168931,1.3675665643578128,0.48298977868192594,2.06491697515138,294013.0,10835491
Lincoln,Nebraska,United States,12.02,5.1839128397541625,1.9972015473273828,7.093002554111219,2.1440546022779254,11.41048236965718,290531.0,1978379
Concord,North Carolina,United States,36.4,0.9088190189074036,0.3971086035695106,1.3432398402619687,0.4743981975528382,2.028185552459044,288783.0,10835491
Springfield,Missouri,United States,85.7,1.6817833508388103,0.8224105396959018,2.0837480528250096,0.8131699718341502,3.4698332320877654,286280.0,6196156
Plano,Texas,United States,37.45,0.33162489528592337,0.11209855615298817,0.46147238949646796,0.155069669344967,0.7146282954752996,284948.0,30503301
Shreveport,Louisiana,United States,189.97,2.485880532578417,1.0600637682566316,2.845434325320432,1.2894342912127448,4.531617629214021,283536.0,4573749
Davenport,Iowa,United States,93.87,3.280898371190058,1.3597306083809064,4.254640935901546,1.403592886070613,6.798653041904532,281333.0,3207004
Lubbock,Texas,United States,2.64,0.32690216052354465,0.11050213876852213,0.45490047126374944,0.1528612919631223,0.7044511346493285,280890.0,30503301
Lakeland,Florida,United States,193.51,0.3918022623422176,0.1487856692438801,0.6732551533285573,0.2045802952103351,0.9609074472000588,280346.0,22610726
Chandler,Arizona,United States,31.09,1.2313408718530594,0.4858604042552734,2.0027833457850965,0.62308815202203,2.8298586904333862,275618.0,7431344
Rockford,Illinois,United States,46.62,0.727198562450432,0.27868687423250094,1.0886206024707068,0.33964962797086046,1.6721212453950054,273237.0,12549689
Reading,Pennsylvania,United States,112.1,0.7027313351206012,0.32822182119405324,1.0688249049139682,0.38923741615961444,1.6158612735707236,272712.0,12961683
Santa Clarita,California,United States,42.79,0.19346680253835777,0.06816090196191253,0.3772946896477582,0.09983162408562946,0.5439102277768777,268273.0,38965193
Gilbert,Arizona,United States,23.93,1.1940322504246876,0.47113923134227126,1.9421006482811183,0.604209090576348,2.74411628636758,267267.0,7431344
Salem,Oregon,United States,3.39,1.9446448894707227,0.8055486920784871,3.5746223210982864,1.0950427532941933,4.959159135608186,266420.0,4233358
Killeen,Texas,United States,16.82,0.30948111156887576,0.10461333348807067,0.4306582228592243,0.14471511132516446,0.6669100009864506,265921.0,30503301
Columbus,Georgia,United States,79.09,0.8865928682037282,0.30671320845966815,1.1765326980757582,0.4169382677498613,1.8115248874649146,264282.0,11029227
North Las Vegas,Nevada,United States,2.39,2.769019928770362,1.2315939384680117,4.157662758720871,1.339048443166563,6.306752852691899,264022.0,3194176
Kennewick,Washington,United States,36.72,1.0549044014499134,0.3361051878436633,1.9534034184577262,0.5257883136564238,2.635597116556251,259995.0,7812880
Tallahassee,Florida,United States,165.71,0.36154494110450064,0.13729554725487364,0.6212623513283032,0.18878137747545126,0.8867004093543923,258696.0,22610726
Laredo,Texas,United States,7.9,0.29711215517297623,0.1004322778049497,0.4134462102970429,0.13893131763018043,0.6402557710065544,255293.0,30503301
Irving,Texas,United States,45.49,0.2967269345701306,0.1003020623899033,0.41291015683843524,0.13875118630603292,0.6394256477356336,254962.0,30503301
Peoria,Illinois,United States,124.95,0.6745822784931164,0.2585225498416734,1.0098537103190366,0.3150743576195394,1.55113529905004,253467.0,12549689
Montgomery,Alabama,United States,240.66,1.8830207803983503,0.7964735415784145,2.2566750344721744,1.1062132521922423,3.5988804471320957,251158.0,5108468
Chesapeake,Virginia,United States,256.86,1.0071563287300687,0.3519324671414728,1.4248973059874264,0.5178843622163136,2.22032190651856,249377.0,8715698
Glendale,Arizona,United States,15.46,1.1083265153651884,0.4373216069663845,1.8026997539072338,0.5608399234378061,2.5471479856133694,248083.0,7431344
Nashua,New Hampshire,United States,3.99,5.281759333092734,2.011265971210809,9.916415701535033,2.990665052843899,13.816522758752516,245209.0,1402054
Garland,Texas,United States,55.05,0.28399952516614513,0.09599983949278144,0.3951993392452836,0.13279977796501435,0.6119989767664817,244026.0,30503301
Scottsdale,Arizona,United States,7.94,1.0746142824232063,0.42401949095614466,1.7478666039413597,0.5437807212262008,2.469670775568995,240537.0,7431344
Lafayette,Louisiana,United States,108.17,2.0828332512343812,0.8881907380575542,2.3840909284702767,1.080372359742522,3.796885552748959,237565.0,4573749
Norfolk,Virginia,United States,69.75,0.9570604213225379,0.33442736313259136,1.3540229824392722,0.49212481891869136,2.109883201551958,236973.0,8715698
Arlington,Virginia,United States,70.54,0.9525047793074061,0.3328354768602584,1.347577784361046,0.4897822870870469,2.099840081654963,235845.0,8715698
Appleton,Wisconsin,United States,0.17,1.492111156319072,0.5936781789067926,2.176819989324906,0.6728352694276982,3.0752529667371857,233947.0,5910955
Rock Hill,South Carolina,United States,253.32,1.4903327499206764,0.6898111585347131,2.022594446320918,0.7323920942467324,3.1850539912590454,228811.0,5373555
Fremont,California,United States,30.43,0.16499698846609076,0.0581306115948149,0.3217734864036218,0.08514079476008242,0.46387053696872493,228795.0,38965193
Gulfport,Mississippi,United States,107.41,3.063883946946787,1.4039569478414393,3.0871539516071422,1.6909536719858218,5.577044450265165,228022.0,2939690
Green Bay,Wisconsin,United States,0.11,1.439084564169411,0.5725800653193942,2.0994602395044457,0.6489240740286468,2.965964738354462,225633.0,5910955
Enterprise,Nevada,United States,3.21,2.3645984128614077,1.0517169060189544,3.550426870654591,1.143477441443427,5.385637579144041,225461.0,3194176
Hialeah,Florida,United States,26.8,0.311651806315286,0.11834878720833644,0.5355282621177224,0.1627295824114626,0.7643359173871729,222996.0,22610726
Deltona,Florida,United States,211.06,0.30905372963256467,0.11736217580983468,0.5310638455395019,0.16137299173852268,0.7579640521051824,221137.0,22610726
San Bernardino,California,United States,46.48,0.1594051414040218,0.05616053024554504,0.31086838964200686,0.0822553220768084,0.44814968579778364,221041.0,38965193
Gainesville,Florida,United States,259.71,0.30876303573799446,0.11725178572328902,0.5305643303978828,0.16122120536952242,0.757251116129575,220929.0,22610726
Spring Valley,Nevada,United States,7.48,2.308519943797712,1.0267745421667436,3.4662254678514897,1.1163588981947143,5.257912588410908,220114.0,3194176
Tacoma,Washington,United States,13.78,0.8895206121174266,0.28341193004372267,1.6471564647095567,0.44335727670206126,2.2223985009369147,219234.0,7812880
Roanoke,Virginia,United States,226.14,0.8825869827063765,0.30840397407069403,1.2486599925789075,0.4538302382666311,1.9457031209663298,218533.0,8715698
Brownsville,Texas,United States,18.59,0.2505318850572926,0.08468683438556371,0.3486274682205706,0.11715012090002981,0.5398785692079686,215269.0,30503301
College Station,Texas,United States,140.86,0.2480971977426312,0.08386384149046688,0.345239480802422,0.11601164739514587,0.5346319895017264,213177.0,30503301
Olympia,Washington,United States,6.85,0.8556128981886322,0.2726085259212992,1.5843683635227983,0.4264569019362899,2.1376826983135544,210877.0,7812880
Clarksville,Tennessee,United States,176.42,1.1492944000895813,0.5672609892472997,1.4092890201612605,0.6736224247311685,2.1804094274193084,210551.0,7126489
Moreno Valley,California,United States,7.34,0.1511385250934084,0.05324809247063142,0.2947470169081416,0.07798963038627835,0.4249090207252406,209578.0,38965193
Thousand Oaks,California,United States,46.43,0.15113275584186125,0.05324605988734613,0.2947357658410674,0.07798665337035544,0.4248928011212469,209570.0,38965193
Portland,Maine,United States,1.07,4.968147023547669,2.4015212198417735,7.759915441613731,2.8217874333140838,11.677396931480622,209491.0,1395722
Fontana,California,United States,12.56,0.1509228993168339,0.05317212467034361,0.2943265082762454,0.07787836441615983,0.4243028130259742,209279.0,38965193
Hickory,North Carolina,United States,252.13,0.6483206713936637,0.2832838124271434,0.9582217547871158,0.33841958800021155,1.4468388003829267,206008.0,10835491
Amarillo,Texas,United States,7.43,0.23963165494777108,0.08100224955980995,0.33345926068788423,0.11205311189107042,0.5163893409437884,205903.0,30503301
Sioux Falls,South Dakota,United States,0.81,8.185427893286109,3.2474795446189457,10.342999919505546,3.2474795446189457,17.06038911453926,204484.0,919318
Huntington,New York,United States,68.75,0.31345118259386645,0.1197570963398493,0.527972589950466,0.1634944706552725,0.8091414248353297,203808.0,19571216
Evansville,Indiana,United States,125.97,1.1188861908551473,0.5015696717626521,1.383026432197609,0.5609270293676998,2.2259009101892846,203661.0,6862199
Huntington,West Virginia,United States,68.75,4.696373196329413,2.554368836052339,5.62419326682376,2.920915036741464,8.338926065677592,202754.0,1770071
Waterbury,Connecticut,United States,146.25,1.7124168688501749,0.5764017565083922,3.0051237208253068,0.8953813693334247,4.3873687097337815,202422.0,3617176
Frisco,Texas,United States,33.07,0.23517659613298902,0.07949631418579911,0.32725982673153964,0.10996990129035544,0.5067890029344693,202075.0,30503301
Lorain,Ohio,United States,47.35,0.6523780081936649,0.3030732479009939,0.835591779523644,0.3475924820559422,1.2893455122567705,201808.0,11785935
Galveston,Texas,United States,11.05,0.23328657118126328,0.07885743251197633,0.3246297638409692,0.10908611497490059,0.502716132263849,200451.0,30503301
Spartanburg,South Carolina,United States,89.82,1.3026757891191212,0.6029527938208503,1.76791714237595,0.6401721020813966,2.784004257888865,200000.0,5373555
Santa Barbara,California,United States,96.45,0.14352671883339577,0.0505663528985985,0.2799026402871917,0.0740618300029978,0.403509280705988,199023.0,38965193
Sunrise Manor,Nevada,United States,5.12,2.0800004445590976,0.9251345260874793,3.1231051451141076,1.005850961249474,4.737433848354004,198325.0,3194176
Grand Prairie,Texas,United States,76.38,0.22959497072136553,0.07760956756778553,0.3194927198207171,0.10735990180210332,0.49476099324463274,197279.0,30503301
Overland Park,Kansas,United States,120.73,2.387765129333124,1.00995107711289,3.27063626959075,1.1570962671558276,5.109951145127471,196676.0,2940546
McKinney,Texas,United States,73.61,0.22829266904588458,0.07716935291691873,0.31768050284131544,0.10675093820173759,0.4919546248453569,196160.0,30503301
Waco,Texas,United States,61.49,0.22776779142690162,0.07699192949641745,0.31695010976025184,0.10650550247004416,0.49082355053966126,195709.0,30503301
Glendale,California,United States,15.46,0.14027358211725016,0.04942022999860415,0.27355844484075825,0.07238316514947071,0.39436345150401286,194512.0,38965193
Nampa,Idaho,United States,40.26,3.277119557638063,1.2239844130937343,5.646121647496903,1.6188180947368742,7.738740160205547,193935.0,1964726
Peoria,Arizona,United States,124.95,0.8546091258862463,0.3372102273828261,1.3900268915017258,0.4324528106894258,1.9640565152144753,191292.0,7431344
Cedar Rapids,Iowa,United States,28.99,2.2286500422200906,0.9236383864815885,2.890094306087551,0.9534331731422848,4.618191932407942,191104.0,3207004
Paradise,Nevada,United States,6.32,1.989888941623755,0.8850550814983269,2.987803395930593,0.9622746523673085,4.532194813310224,189733.0,3194176
Ocala,Florida,United States,200.45,0.26112138106489813,0.09916001812591069,0.4486990820197458,0.1363450249231272,0.6404084503965065,186840.0,22610726
