city,lat,lng
Town and Country,38.6317,-90.479
River Forest,41.895,-87.8194
Kennebunk,43.3972,-70.5707
Gold Canyon,33.3639,-111.423
Gardere,30.3582,-91.1346
Yorktown,40.183,-85.5123
Forest,37.3728,-79.2831
Stuarts Draft,38.0188,-79.0354
Sussex,43.1346,-88.2226
Port Lavaca,28.6181,-96.6278
Platteville,42.728,-90.4681
Roma,26.4166,-99.0061
Smithfield,35.5133,-78.3495
Norfolk,42.1163,-71.3295
Loyalsock,41.2743,-76.9839
Grosse Pointe Park,42.3794,-82.9287
Newcastle,35.2401,-97.5995
Burley,42.5379,-113.7926
Four Corners,29.6705,-95.6596
Mexico,39.1625,-91.8712
Fort Morgan,40.2537,-103.7903
Lovington,32.9128,-103.3276
Elk City,35.3862,-99.4301
Oskaloosa,41.2922,-92.6404
Salisbury,40.038,-75.9961
Farmington,42.4614,-83.3784
Ridgefield,45.8114,-122.7051
Leon Valley,29.4954,-98.6143
Healdsburg,38.6224,-122.8651
Lindon,40.3414,-111.7187
East Glenville,42.8648,-73.9256
Bath,42.3219,-77.3083
Sun Village,34.5596,-117.9558
Ridgefield,40.8313,-74.0147
Fuller Heights,27.9227,-81.9978
Pike Creek Valley,39.7294,-75.6989
Wilton Manors,26.1593,-80.1395
Pontiac,40.8894,-88.6409
North Wantagh,40.6983,-73.5086
Covington,30.481,-90.1122
New Garden,39.8119,-75.7517
University of California-Santa Barbara,34.4151,-119.8568
Port Salerno,27.1461,-80.1894
Gloucester City,39.8924,-75.1172
Campbellsville,37.3445,-85.3511
Woods Cross,40.8731,-111.917
Dobbs Ferry,41.0127,-73.8697
Greensburg,39.3518,-85.5028
Bridgeton,38.7673,-90.4275
Hanover,41.2012,-75.929
Rostraver,40.169,-79.8087
Clawson,42.5367,-83.1504
Oak Grove,33.978,-81.1468
East Grand Rapids,42.9464,-85.6088
Fulton,43.3171,-76.4167
Snyder,32.7133,-100.9116
Santa Clara,44.1154,-123.1344
Suffern,41.1138,-74.1422
Hamilton,39.9432,-77.7327
Morgan City,29.7041,-91.192
Woodbury,41.3284,-74.1004
Okmulgee,35.6134,-96.0068
Wells,43.3267,-70.6336
Progress,40.2901,-76.8394
Medulla,27.957,-81.9866
Catskill,42.2063,-73.9435
Spencer,43.1468,-95.1534
Maltby,47.8027,-122.1044
Holbrook,42.1471,-71.0057
Cocoa Beach,28.3327,-80.6274
Ravenna,41.1612,-81.2422
Taylorville,39.5328,-89.2804
Shiloh,39.9732,-76.792
Norwell,42.1608,-70.8177
Lakeland Highlands,27.9572,-81.9496
Anderson,40.4497,-122.295
Lowes Island,39.0471,-77.3524
Manvel,29.4798,-95.3635
De Witt,43.03,-76.0819
Westphalia,38.8356,-76.8298
Ocean City,39.2681,-74.602
Brooklyn,41.4349,-81.7497
Hillsborough,37.5572,-122.3586
North Valley,35.1736,-106.6231
Lansing,39.2428,-94.8972
Groton,42.6137,-71.5614
Two Rivers,44.1565,-87.5824
Kings Mountain,35.2349,-81.3501
Barrington,42.1515,-88.1281
Willistown,40.001,-75.4915
Westwood,40.9878,-74.0308
Oregon,42.9253,-89.3892
West Point,41.122,-112.0995
Lincolnton,35.4748,-81.2386
Granbury,32.4475,-97.7702
Wanaque,41.044,-74.29
Abbeville,29.9751,-92.1265
Hanover,43.7156,-72.191
Northbrook,39.2467,-84.5796
Storm Lake,42.6431,-95.196
Boiling Springs,35.045,-81.9779
Berkley,39.8045,-105.0281
Satellite Beach,28.1782,-80.6019
Westtown,39.9417,-75.5565
Tucson Mountains,32.2822,-111.0773
New Port Richey East,28.2605,-82.6931
Wellington,40.7,-105.0054
Batesville,35.7687,-91.6227
Piedmont,37.8225,-122.2301
Elon,36.1016,-79.5086
Grand Rapids,47.238,-93.5327
Cherry Creek,39.6094,-104.8645
Urbana,40.1085,-83.7541
Inwood,40.6219,-73.7506
North Lindenhurst,40.7072,-73.3859
Sierra Madre,34.1687,-118.0504
Birch Bay,48.9243,-122.7519
Lloyd,41.7286,-73.9961
Waipio,21.4143,-157.9966
Roscoe,42.4256,-89.0084
Burr Ridge,41.7485,-87.92
Orono,44.8867,-68.7166
Elwood,40.8462,-73.3389
White City,42.4316,-122.8322
Warren,41.7282,-71.2629
Plano,41.6757,-88.5293
Waupun,43.6314,-88.7381
Canyon Lake,33.6885,-117.2621
Port Wentworth,32.1951,-81.1991
East Hanover,40.8192,-74.3638
Alcoa,35.8076,-83.9753
Raceland,29.7282,-90.6362
Fairview,42.0261,-80.2361
Canandaigua,42.8608,-77.3182
Cleveland,33.744,-90.7285
Citrus Springs,28.9931,-82.4594
Clayton,37.9404,-121.9301
Merriam,39.0186,-94.6933
Union City,36.4267,-89.0474
Selma,29.5866,-98.3132
Wyomissing,40.3317,-75.9703
Lake Grove,40.8586,-73.1168
Leicester,42.24,-71.912
Marinette,45.0871,-87.6336
Great Neck,40.8029,-73.7333
Lower Saucon,40.5881,-75.3188
Coshocton,40.2618,-81.848
Monmouth,44.8505,-123.2284
Pompton Lakes,41.0024,-74.2859
Lansdowne,39.9408,-75.276
Sturgis,41.7991,-85.4184
Petal,31.3477,-89.2359
Magnolia,33.2775,-93.2261
Bithlo,28.5644,-81.1073
Columbia,38.4581,-90.2156
Summit,41.7877,-87.8146
Hornsby Bend,30.2388,-97.5899
Waihee-Waiehu,20.9188,-156.5063
Cold Springs,39.6927,-119.9775
Fredericksburg,30.266,-98.8751
Greentree,39.8989,-74.9613
Gloucester Point,37.2767,-76.5043
Waterloo,38.3403,-90.1538
Fairview Shores,28.6021,-81.3958
Waynesboro,39.7524,-77.5822
Franklin Lakes,41.0086,-74.2083
Sebring,27.477,-81.453
Collegedale,35.0526,-85.0488
Burlington,42.6744,-88.2721
Lyndon,38.2645,-85.5891
Oak Ridge,41.0323,-74.4971
Westview,25.8825,-80.2415
Springdale,39.2909,-84.476
Summerfield,36.1973,-79.8997
North Logan,41.7759,-111.8066
Burkburnett,34.0746,-98.5672
Citrus,34.116,-117.8891
Pebble Creek,28.1583,-82.3411
Totowa,40.9039,-74.2214
Easttown,40.0281,-75.4403
Celina,40.555,-84.5626
North Branch,45.5137,-92.9601
Grand Haven,43.0553,-86.2201
Little Ferry,40.8464,-74.0388
Canton,32.5975,-90.0317
Pleasant View,41.3249,-112.0011
Pompton Plains,40.9679,-74.3075
Belgrade,45.7789,-111.1736
Vashon,47.4122,-122.4726
The Hills,40.6561,-74.6215
Beachwood,39.9286,-74.2022
Bedford Heights,41.4041,-81.5053
Chatham,40.7274,-74.4289
Valley Center,33.233,-117.0158
West Caldwell,40.8488,-74.2971
Memphis,27.5435,-82.5608
Grandview,46.2443,-119.9092
Troy,38.7268,-89.8977
Brandon,43.5928,-96.5799
College,40.8144,-77.8172
Prineville,44.2985,-120.8607
Timberlane,29.8781,-90.0303
Rincon,32.2947,-81.2353
Lehman,41.1518,-74.9924
Chenango,42.1954,-75.8989
Pocono,41.0612,-75.3102
Gages Lake,42.3519,-87.9828
Delhi,37.4306,-120.7759
Manville,40.542,-74.5892
Berthoud,40.3071,-105.0426
Haysville,37.5648,-97.3527
Terryville,40.9093,-73.0486
Fife,47.2329,-122.3518
Triangle,38.5483,-77.3195
Garden City,33.5926,-79.0071
Lincoln Park,40.9239,-74.3035
Guthrie,35.8424,-97.4366
Peru,40.7593,-86.0756
Malvern,34.3734,-92.8205
Worth,41.6877,-87.7916
Wantage,41.2431,-74.6258
Kapaa,22.091,-159.3521
Travilah,39.057,-77.247
Danville,39.7584,-86.5019
Mount Kisco,41.2016,-73.7281
Lake Monticello,37.921,-78.3295
Atchison,39.5625,-95.1367
Van Wert,40.8651,-84.5879
Martin,36.3385,-88.8513
Sugarmill Woods,28.7299,-82.501
Hudson,28.3595,-82.6894
Union Park,28.5657,-81.2355
East Cocalico,40.2242,-76.1057
Montgomery,39.2496,-84.3458
Holmen,43.9706,-91.2654
Fox Lake,42.4239,-88.1844
South Union,39.8705,-79.7222
Scaggsville,39.1416,-76.8843
Timonium,39.4459,-76.6032
Belle Chasse,29.8558,-90.0045
Bolivar,37.6059,-93.4175
Raymond,43.0322,-71.1994
DeForest,43.2301,-89.3431
Russellville,34.5055,-87.7283
Morro Bay,35.3682,-120.8482
Del Aire,33.9167,-118.3693
East Bakersfield,35.3832,-118.9743
St. Albans,38.3769,-81.8198
Jackson,43.472,-110.7746
Lehigh,40.7678,-75.5394
Placerville,38.7308,-120.7979
Munhall,40.3935,-79.9005
Freeport,28.9453,-95.3601
Crestwood,41.6454,-87.7397
West Hanover,40.3635,-76.7468
Riverton,43.0421,-108.4144
Vidalia,32.2125,-82.4019
Middle Island,40.8857,-72.9454
Linthicum,39.2088,-76.6626
Westwood Lakes,25.7237,-80.3717
Forestville,39.0711,-84.3389
Lowell,41.2917,-87.4195
Edwards,39.6215,-106.6184
Milton,44.6429,-73.1538
Richmond Heights,41.5589,-81.5029
Pleasanton,28.9642,-98.4957
Waggaman,29.9373,-90.2354
Sonoma,38.2902,-122.4598
Malibu,34.037,-118.7839
Pine Hill,39.7879,-74.9857
Potomac Park,35.3636,-118.965
Rancho Mission Viejo,33.514,-117.5618
Tarboro,35.9046,-77.5563
Madison Heights,37.4487,-79.1057
Maryville,40.3428,-94.8702
Doraville,33.9073,-84.2711
Bogalusa,30.7812,-89.8633
Hartford,43.6644,-72.3865
Lyons,41.8119,-87.8191
Corning,42.147,-77.0561
Darby,39.921,-75.261
Newberry,34.2813,-81.601
Victoria,44.8634,-93.6585
Powdersville,34.7826,-82.4959
Fountain Inn,34.6989,-82.2005
Maynard,42.4264,-71.4561
Clute,29.0256,-95.3975
Broomall,39.9688,-75.354
Lexington,40.7779,-99.7461
La Homa,26.2796,-98.3575
Myers Corner,41.5864,-73.8793
West Haverstraw,41.2063,-73.9884
Essex Junction,44.4902,-73.1141
Vienna,39.324,-81.5383
Galena Park,29.7452,-95.2333
Friendly,38.7601,-76.9642
Bellefontaine Neighbors,38.7529,-90.228
Bel Air,39.5348,-76.346
Kendall Park,40.4135,-74.5631
Little Canada,45.0244,-93.0863
Monroe,42.603,-89.6381
Blackhawk,37.8159,-121.9071
Mount Airy,36.5083,-80.6155
Hanson,42.0558,-70.8723
Nanticoke,41.2005,-76.0003
Douglass,40.3438,-75.5909
West Perrine,25.6061,-80.3639
Ironton,38.5323,-82.6779
Lake Barcroft,38.8514,-77.1579
Sumner,47.2189,-122.2338
Camden,33.5672,-92.8467
Cottage Grove,43.796,-123.0573
Fairview,37.6758,-122.0473
Wendell,35.7819,-78.3952
Yazoo City,32.8619,-90.4075
Alachua,29.7779,-82.4832
Airway Heights,47.6459,-117.5792
Scottdale,33.795,-84.2634
Lakeland Village,33.648,-117.3706
Yorkshire,38.7882,-77.4496
Acushnet,41.7138,-70.9012
Millington,35.335,-89.8991
Pella,41.4052,-92.9189
Campton Hills,41.9498,-88.4166
Damascus,45.4233,-122.4436
Beverly Hills,42.522,-83.2423
Le Mars,42.781,-96.1733
Monument,39.0736,-104.8467
Sweetwater,32.4692,-100.4092
Excelsior Springs,39.339,-94.24
Red Bank,33.9309,-81.2322
Shiloh,39.8159,-84.2317
The Pinery,39.4462,-104.7591
River Grove,41.9243,-87.8379
Pineville,35.0864,-80.8915
North Bellport,40.7868,-72.9457
Riverdale,41.6441,-87.6366
Reading,39.2242,-84.4333
Alderwood Manor,47.8146,-122.2672
Saks,33.7118,-85.8536
Felida,45.7138,-122.7103
New Albany,40.0809,-82.7848
Fairview,45.5469,-122.439
Loudoun Valley Estates,38.977,-77.5053
Forest Acres,34.0323,-80.9716
Stansbury Park,40.6356,-112.3054
Winterville,35.5291,-77.4
Soquel,36.9978,-121.9483
Lighthouse Point,26.2785,-80.0891
Hillcrest,35.379,-118.9578
Heath,40.0241,-82.4413
Kearney,39.355,-94.3599
Bonham,33.588,-96.1901
Shelton,47.2186,-123.1121
Somers Point,39.3167,-74.6066
Lake Hopatcong,40.9599,-74.6094
Bellmead,31.6026,-97.0897
Ontario,43.2408,-77.314
Española,36.0044,-106.0686
Palatka,29.6493,-81.6705
Bluffton,40.7424,-85.173
Vermilion,41.4103,-82.3214
Waimea,20.0124,-155.6381
East Bradford,39.959,-75.6469
Lake Morton-Berrydale,47.3325,-122.1032
Chalco,41.1817,-96.1353
Pleasant Hill,41.5867,-93.4953
Standish,43.7811,-70.5684
Portage,43.5489,-89.4658
Flat Rock,42.0991,-83.2716
Valley,32.8088,-85.181
Silverton,45.003,-122.7808
Yelm,46.9398,-122.6262
Difficult Run,38.9016,-77.3471
Plattekill,41.6478,-74.0718
Lovejoy,33.4426,-84.3177
Warr Acres,35.5285,-97.6182
Worcester,40.1899,-75.3522
Southborough,42.3012,-71.5297
South Lebanon,40.3058,-76.3708
Rifle,39.5362,-107.7729
Wabash,40.8034,-85.8301
Smithville,39.3919,-94.5747
Fairmont,43.6441,-94.4621
Waterford,39.7415,-74.8207
Scituate,41.7926,-71.6203
Marlton,39.9014,-74.9294
Cadillac,44.2493,-85.4164
Mount Vista,45.7373,-122.6316
Waverly,42.725,-92.4708
Fairmount,39.7931,-105.1711
Sleepy Hollow,41.0936,-73.8722
Gateway,26.5793,-81.7446
Farmersville,36.305,-119.2083
Spout Springs,35.2724,-79.0331
Kennett,36.2403,-90.0481
Comstock Park,43.0438,-85.6778
Galion,40.7385,-82.7792
Winchendon,42.6667,-72.0487
Millstone,40.2123,-74.4302
Plymouth,41.3483,-86.3187
Calimesa,33.9874,-117.0542
Shasta Lake,40.679,-122.3775
Arkadelphia,34.1253,-93.0729
Fairview,33.1399,-96.6117
Scotchtown,41.4765,-74.3668
Garden City,32.0867,-81.1773
Woodlyn,39.8774,-75.3445
Northampton,40.6866,-75.4904
Brewster,41.7463,-70.0676
Chestnut Ridge,41.0829,-74.0551
White Marsh,39.3819,-76.4574
Trumbull Center,41.2415,-73.1836
Exeter,36.2941,-119.1459
Oneida,43.0769,-75.6622
Watervliet,42.7243,-73.7068
Alexandria,38.9621,-84.3859
Newport,44.6242,-124.0513
Berwick,41.0555,-76.2492
Geneseo,42.8038,-77.7783
London,39.8935,-83.4375
Burtonsville,39.1166,-76.9356
Clay,33.6951,-86.609
West Vero Corridor,27.6363,-80.4844
Bacliff,29.5085,-94.9888
Wood River,38.8631,-90.0774
Brookdale,40.8348,-74.1798
Paris,36.2933,-88.3065
Southampton,39.9137,-74.7171
South Huntington,40.8225,-73.3921
Waynesville,35.4854,-82.9996
Raymondville,26.4759,-97.7769
Versailles,38.0486,-84.7258
Murrells Inlet,33.556,-79.0594
Fort Madison,40.6207,-91.3509
Lenoir City,35.8111,-84.2818
Forestville,38.8518,-76.8708
La Plata,38.5352,-76.97
Marina del Rey,33.9765,-118.4486
Tremonton,41.7187,-112.189
Carroll,42.0699,-94.8646
Pine Ridge,28.933,-82.4761
Tipp City,39.9644,-84.1866
Rockport,28.029,-97.0722
North Lakes,61.6191,-149.311
Alpine,40.4629,-111.7724
Milton,30.6286,-87.0522
Whitestown,39.9706,-86.3612
Elkhorn,42.6713,-88.5377
North Bend,43.4075,-124.2364
Boaz,34.1985,-86.1529
East Whittier,33.9244,-117.9887
Davenport,28.1587,-81.6083
Robstown,27.794,-97.6692
San Diego Country Estates,33.0094,-116.7874
New Hyde Park,40.7323,-73.6858
East Setauket,40.921,-73.0942
Rotonda,26.8844,-82.2791
Halfway,39.6162,-77.7703
Milford,40.4291,-75.4153
Highland,38.7602,-89.6812
Pingree Grove,42.0855,-88.4358
Cordele,31.9563,-83.7694
Flowood,32.3359,-90.0802
Columbia,40.0347,-76.4944
Fort Oglethorpe,34.9318,-85.246
Liberty,41.8132,-74.7775
Alpena,45.074,-83.4402
Carencro,30.3126,-92.0388
Claymont,39.8032,-75.4607
Lake Arrowhead,34.2531,-117.1944
Rainbow City,33.9336,-86.0922
Astoria,46.1856,-123.8053
Kendallville,41.4441,-85.2578
Marlton,38.762,-76.7857
Cedartown,34.0223,-85.2479
Ware,42.2806,-72.2843
Port Townsend,48.122,-122.7877
New Richmond,45.125,-92.5377
Penn,40.1864,-76.3726
Corte Madera,37.9238,-122.5128
Hazle,40.9558,-75.9998
Molalla,45.1502,-122.5845
Paris,38.2016,-84.2718
Vernal,40.4517,-109.5378
Jefferson,29.9609,-90.1554
Franklin,36.7177,-86.5595
North Gates,43.1718,-77.7064
Hermantown,46.8057,-92.2407
Snohomish,47.9276,-122.0969
Hobart,44.4967,-88.1602
Greenville,44.3003,-88.5365
Hillsdale,41.0074,-74.044
Garden Acres,37.9637,-121.2296
Hull,42.2861,-70.8835
Safford,32.8335,-109.6964
Hackettstown,40.854,-74.8257
Warrenton,38.7176,-77.7976
Baker City,44.7749,-117.832
Gunbarrel,40.0632,-105.1713
Harrison,40.6374,-79.7173
Kittery,43.0998,-70.7126
Glenwood Springs,39.5455,-107.3347
Progress Village,27.8831,-82.3593
Cairo,30.879,-84.205
Quartz Hill,34.6527,-118.2163
Brandywine,38.6963,-76.8846
Cambridge,40.0221,-81.5869
Littleton,42.535,-71.4891
Spanish Fort,30.7254,-87.8597
Cody,44.5213,-109.0548
Rio Vista,38.1765,-121.7025
La Grange,38.3987,-85.375
Williston,44.4345,-73.0888
San Elizario,31.5793,-106.2632
Atoka,35.4239,-89.7861
East Rockaway,40.6432,-73.6672
Bee Ridge,27.2855,-82.4731
Waldwick,41.0133,-74.1259
Howell,42.6078,-83.9339
Lake Hiawatha,40.8816,-74.3826
West Point,33.6064,-88.6572
Struthers,41.051,-80.592
Browns Mills,39.9737,-74.569
Clinton,36.0981,-84.1283
Orange Lake,41.5369,-74.1005
Scenic Oaks,29.7038,-98.6712
Blackwells Mills,40.4773,-74.5976
Oakbrook,38.9996,-84.6797
Francisville,39.1068,-84.7277
Elgin,30.3526,-97.3883
Makaha,21.4739,-158.2102
Maywood,40.9025,-74.0634
Glocester,41.8934,-71.6889
Cross Lanes,38.4351,-81.7707
Cheat Lake,39.667,-79.8564
Red Hook,42.0188,-73.8788
Harrisonville,38.653,-94.3467
Airmont,41.0992,-74.0989
East Rutherford,40.8179,-74.0854
Reedsburg,43.5348,-89.9965
Grosse Pointe Farms,42.4068,-82.8993
Vernon,34.1479,-99.3
George Mason,38.8356,-77.3186
Chesapeake Ranch Estates,38.3574,-76.4147
Mayfield,36.7371,-88.6447
Roslyn,40.1311,-75.1374
Fort Meade,39.1061,-76.7437
North Versailles,40.3785,-79.8084
Lowell,36.2561,-94.1532
Marshall,40.6453,-80.11
Kinnelon,40.9847,-74.3862
Budd Lake,40.8733,-74.7375
Brentwood,40.3734,-79.9757
Woodbury,39.8379,-75.1524
Independence,44.8547,-123.1952
Conway,44.0085,-71.0719
Cape Canaveral,28.3933,-80.6049
Penn Forest,40.9571,-75.6313
Wood-Ridge,40.8508,-74.0878
Fairmount,43.0414,-76.2485
Cedar Hills,40.4135,-111.7531
Fairfield,33.4747,-86.9194
Walker Mill,38.8758,-76.8854
Marysville,42.9084,-82.4806
Willoughby Hills,41.5873,-81.4333
Colts Neck,40.2928,-74.168
East Liverpool,40.6333,-80.5677
Detroit Lakes,46.806,-95.8449
Woodburn,38.8503,-77.2322
Bastrop,30.1113,-97.3176
DuPont,47.1079,-122.6495
Halls,36.0817,-83.9344
Muskegon Heights,43.2023,-86.2421
Fallston,39.5332,-76.4452
Picnic Point,47.8744,-122.3077
Coal,40.7873,-76.5493
Sellersburg,38.4028,-85.7706
Winfield,41.8787,-88.1507
Sparta,43.9377,-90.8131
Mount Holly,39.995,-74.7863
Villas,39.0157,-74.935
Rockcreek,45.5526,-122.876
Capitola,36.9773,-121.9537
Rye Brook,41.0302,-73.6864
Fair Oaks Ranch,29.7467,-98.6376
Ellisville,38.5897,-90.5884
Uniontown,39.8993,-79.7246
Coweta,35.9683,-95.6545
Ogdensburg,44.7088,-75.4717
Kirkland,43.0368,-75.3865
Mission,39.027,-94.6568
Golden Hills,35.1409,-118.4968
Belmont,39.0622,-77.4985
River Vale,41.0138,-74.008
St. Augustine Shores,29.8039,-81.3086
Beckett Ridge,39.3448,-84.438
Wapakoneta,40.5664,-84.1916
Keokuk,40.4095,-91.4031
Greencastle,39.6432,-86.8418
Richmond Heights,25.6347,-80.3721
Sauk Village,41.4906,-87.5706
Independent Hill,38.6404,-77.4089
Sweet Home,44.4023,-122.7028
DeRidder,30.8468,-93.2931
Plains,41.2657,-75.8131
Lambertville,41.7484,-83.6244
Sturbridge,42.1076,-72.0904
Philipstown,41.4189,-73.9152
Fort Salonga,40.9068,-73.2996
Succasunna,40.853,-74.6568
Bardmoor,27.8574,-82.7534
Peru,41.3482,-89.1371
Loudonville,42.7068,-73.7665
Jesup,31.5992,-81.8895
Jennings,30.2233,-92.6582
Little River,33.8786,-78.6393
Plainville,42.0141,-71.3364
Vidor,30.1291,-93.9967
Arden Hills,45.0721,-93.167
Alden,42.9114,-78.5211
College Place,46.0419,-118.3878
Pleasant Valley,41.7697,-73.8049
Madera Acres,37.0123,-120.0799
Alamosa,37.4752,-105.877
Lincoln City,44.9751,-124.0072
Avon Park,27.5898,-81.5068
Chevy Chase,38.9944,-77.0738
Marathon,24.7263,-81.0374
Bay St. Louis,30.3281,-89.3774
Beverly Hills,28.9176,-82.4542
Terrace Heights,46.6045,-120.4393
Neshannock,41.0509,-80.352
Heath,32.8439,-96.4674
Stonegate,39.5357,-104.8032
Garrison,39.4023,-76.7514
Keansburg,40.4469,-74.1315
Washington,35.5586,-77.0545
Green Cove Springs,29.9904,-81.6807
Fultondale,33.6174,-86.8014
Croydon,40.0911,-74.8975
Monmouth Junction,40.3754,-74.5582
Sedona,34.8581,-111.7941
Brownsville,35.589,-89.2578
Eagle Point,42.4677,-122.8016
Cambridge,45.5612,-93.2283
East Brandywine,40.0364,-75.7505
Morrisville,40.2074,-74.78
Thomaston,32.8907,-84.3272
Decatur,40.8286,-84.9277
Ingleside,27.8703,-97.2075
Pine Lake Park,40.0017,-74.2595
Fredonia,42.4407,-79.3319
Mentone,34.0609,-117.1108
Harvard,42.4296,-88.6211
Lake Mohawk,41.0149,-74.664
Flowery Branch,34.1712,-83.9142
Rolesville,35.9223,-78.4656
Cypress Gardens,28.0036,-81.6857
White Horse,40.1919,-74.7023
Country Club,37.9687,-121.3408
Eidson Road,28.6677,-100.4788
Tanaina,61.6576,-149.4263
Sunbury,40.8616,-76.7871
Hyrum,41.6325,-111.8445
Canonsburg,40.2643,-80.1867
Lisbon,44.0265,-70.09
Middleton,42.6043,-71.0164
Mount Airy,39.3742,-77.1534
Pike Road,32.2939,-86.09
Silver City,32.7783,-108.2699
University of Virginia,38.0405,-78.5164
Countryside,39.0518,-77.4124
Willow Street,39.981,-76.2706
Orange Cove,36.6211,-119.3188
Brewer,44.7835,-68.7352
Monett,36.9218,-93.9278
Morehead City,34.7308,-76.7388
Itasca,41.9772,-88.0183
St. Stephens,35.7642,-81.2746
Bastrop,32.7748,-91.9078
Sturgeon Bay,44.8228,-87.366
Bluefield,37.2608,-81.2143
South Strabane,40.1756,-80.191
Middleton,43.7113,-116.6157
Fair Oaks,33.9193,-84.5445
Herkimer,43.061,-74.9894
Butler,41.0358,-75.9798
Sandy Hook,41.4128,-73.244
North College Hill,39.2175,-84.552
Jessup,39.1488,-76.7772
Oil City,41.4281,-79.7036
Hartland,43.1029,-88.3396
Middletown,38.241,-85.5214
Manhattan,41.4274,-87.9805
Jacinto City,29.7663,-95.241
Greenville,40.9986,-73.8189
Southport,42.04,-76.8775
Kensington,41.6284,-72.7686
New Square,41.141,-74.0294
Bladensburg,38.9424,-76.9264
Indianola,33.4492,-90.6447
Aiea,21.3865,-157.9232
Topsham,43.9614,-69.9587
McKee City,39.4465,-74.6445
Girard,41.1665,-80.6963
West Glens Falls,43.3057,-73.6964
Roanoke,33.0144,-97.2276
Parsons,37.3405,-95.2958
LaSalle,41.3589,-89.0737
Lititz,40.154,-76.3044
Rathdrum,47.7948,-116.8944
Pine Castle,28.4651,-81.3741
Lower Swatara,40.2188,-76.7602
Lincoln Village,39.9532,-83.1314
Pleasant Grove,33.494,-86.9782
Boulder Hill,41.7113,-88.3353
Matawan,40.4127,-74.2365
Mahomet,40.1888,-88.3901
Greenwood,35.2134,-94.2408
Bethel,39.8458,-75.4891
Hillsborough,36.0679,-79.0991
Bohemia,40.7717,-73.1271
Meridianville,34.8729,-86.5722
Tomah,43.9879,-90.4999
Middletown,40.201,-76.7289
Mooresville,39.6022,-86.3681
Esopus,41.8425,-73.9936
Bargersville,39.5412,-86.2004
Fairview,35.9815,-87.1291
Cape Elizabeth,43.5891,-70.238
Steger,41.4723,-87.6176
Grinnell,41.7359,-92.7244
Amityville,40.6696,-73.4156
Hickam Housing,21.3311,-157.9474
Louisville,40.837,-81.2643
Iowa Colony,29.4407,-95.4206
South Abington,41.49,-75.6891
Oakwood,39.7202,-84.1734
Berlin,44.4869,-71.2599
Pryor Creek,36.2996,-95.3107
The Village,35.5706,-97.5567
Columbia City,41.1612,-85.4855
Fairfield,41.0064,-91.9667
Helena-West Helena,34.5313,-90.6201
Salem,40.0539,-111.6718
Woodfield,34.0587,-80.9309
Bridge City,30.0298,-93.8406
Clarksville,35.457,-93.4803
Winchester,35.1898,-86.1075
Eunice,30.4904,-92.4191
Alma,43.3799,-84.6556
Anaconda,46.0608,-113.0678
Madeira,39.1856,-84.3734
Lugoff,34.2113,-80.6973
Fishersville,38.105,-78.9826
Glenshaw,40.5391,-79.9735
Rochelle,41.9197,-89.0629
Coral Hills,38.8706,-76.9215
Flossmoor,41.5391,-87.6858
Mechanicsburg,40.2115,-77.006
Cusseta,32.347,-84.787
Newmarket,43.0691,-70.9516
Woodway,31.4988,-97.2314
Denham Springs,30.4743,-90.9593
Manchester,42.9921,-77.1897
Oakville,41.5893,-73.0905
Florence,43.9916,-124.1063
Middlesborough,36.6127,-83.7227
Ashland,39.8782,-75.0085
Helena Valley Southeast,46.6219,-111.8973
Locust Grove,33.3446,-84.1071
Frankfort Square,41.5219,-87.8031
Burlington,48.4676,-122.3298
Hastings,43.3215,-76.1582
Diamondhead,30.3791,-89.3707
Southside,33.9007,-86.0238
Canal Winchester,39.8437,-82.8126
Sutton,42.1337,-71.7503
Warren,41.8434,-79.1444
East Stroudsburg,41.0023,-75.1779
Barrington,43.2139,-71.0424
Meadowbrook,33.3935,-86.7041
South Amboy,40.4852,-74.2831
Crestline,34.2486,-117.2887
Charter Oak,34.1025,-117.8564
Rodeo,38.0367,-122.2526
St. Anthony,45.0278,-93.2174
Havre,48.5427,-109.6804
Sheffield,34.757,-87.6977
Moore,40.7798,-75.422
Fort Stewart,31.8811,-81.6131
Bull Mountain,45.4125,-122.832
Angola,41.6433,-85.005
Riverdale,41.1732,-112.0023
Quakertown,40.4398,-75.3455
East Franklin,40.4933,-74.471
Plymouth,42.3718,-83.468
Ecorse,42.2489,-83.1399
Skidaway Island,31.9372,-81.0449
Newfane,43.2818,-78.6932
St. Francis,42.9716,-87.873
Bernalillo,35.3127,-106.5537
Ventnor City,39.3457,-74.486
Jackson,40.3774,-76.3142
Bethalto,38.9015,-90.0466
Laurens,34.5022,-82.0207
Charlotte,42.5662,-84.8304
Leonia,40.8638,-73.99
Mound,44.9328,-93.6591
Washington,40.9884,-74.0636
Wasilla,61.577,-149.466
Merrill,45.182,-89.6994
Macedon,43.0792,-77.3095
Walworth,43.1633,-77.3131
Picture Rocks,32.3274,-111.2558
Fairfield Glade,36.0028,-84.8711
Bridgeport,39.3036,-80.2478
Lansdowne,39.2365,-76.6659
Augusta,37.6955,-96.9919
Rensselaer,42.6465,-73.7328
Sugar Grove,41.7759,-88.4481
Magalia,39.8228,-121.6078
Haiku-Pauwela,20.9156,-156.3022
Southwick,42.0544,-72.7785
Fallon,39.4737,-118.7779
Hailey,43.5141,-114.3001
Riverside,41.831,-87.8169
